timestamp_ms,acc_x,acc_y,acc_z,activity_label
11896978,0.5388,9.2521,2.9213,SITTING
11896998,0.5521,9.246,2.9346,SITTING
11897018,0.5752,9.2462,2.9404,SITTING
11897038,0.5895,9.2493,2.951,SITTING
11897058,0.6025,9.2508,2.9462,SITTING
11897078,0.6278,9.2407,2.9362,SITTING
11897098,0.6596,9.2309,2.9486,SITTING
11897118,0.6841,9.2199,2.9707,SITTING
11897138,0.7005,9.2129,2.9989,SITTING
11897158,0.7118,9.213,3.0281,SITTING
11897178,0.6981,9.2132,3.0548,SITTING
11897198,0.685,9.2103,3.0705,SITTING
11897218,0.6923,9.1864,3.0665,SITTING
11897238,0.7096,9.1619,3.0491,SITTING
11897258,0.7162,9.1427,3.0221,SITTING
11897278,0.7192,9.1344,2.9688,SITTING
11897298,0.6777,9.1206,2.9515,SITTING
11897318,0.6241,9.158,3.0099,SITTING
11897338,0.5699,9.1983,3.0388,SITTING
11897358,0.5082,9.2104,3.0675,SITTING
11897378,0.4877,9.2143,3.094,SITTING
11897398,0.4752,9.2074,3.1173,SITTING
11897418,0.4742,9.2085,3.1267,SITTING
11897438,0.4602,9.2066,3.1253,SITTING
11897458,0.4532,9.1993,3.1164,SITTING
11897478,0.464,9.1835,3.1131,SITTING
11897498,0.4633,9.1725,3.0918,SITTING
11897518,0.4696,9.1607,3.0811,SITTING
11897538,0.4821,9.1632,3.0553,SITTING
11897558,0.4967,9.1739,3.032,SITTING
11897578,0.5151,9.1803,3.0278,SITTING
11897598,0.5328,9.1924,3.0159,SITTING
11897618,0.5436,9.2114,3.0099,SITTING
11897638,0.5502,9.2228,3.0072,SITTING
11897658,0.5529,9.2294,2.9911,SITTING
11897678,0.5586,9.232,2.9836,SITTING
11897698,0.5608,9.2304,2.9793,SITTING
11897718,0.5659,9.2279,2.9796,SITTING
11897738,0.5701,9.2232,2.9685,SITTING
11897758,0.5745,9.2216,2.9579,SITTING
11897778,0.5915,9.2049,2.9409,SITTING
11897798,0.6086,9.1967,2.9508,SITTING
11897818,0.612,9.1896,2.926,SITTING
11897838,0.624,9.1809,2.987,SITTING
11897858,0.6446,9.228,3.0569,SITTING
11897878,0.6507,9.1532,3.0468,SITTING
11897898,0.6443,9.1619,3.0075,SITTING
11897918,0.6257,9.1725,2.9673,SITTING
11897938,0.6307,9.1812,2.9477,SITTING
11897958,0.6245,9.1901,2.9411,SITTING
11897978,0.6139,9.1926,2.9271,SITTING
11897998,0.6015,9.19,2.9215,SITTING
11898018,0.5887,9.1917,2.9198,SITTING
11898038,0.5802,9.1978,2.9213,SITTING
11898058,0.5893,9.1997,2.9204,SITTING
11898078,0.5963,9.2042,2.9228,SITTING
11898098,0.5872,9.2199,2.9144,SITTING
11898118,0.5782,9.2269,2.9176,SITTING
11898138,0.5763,9.2273,2.9184,SITTING
11898158,0.5644,9.2303,2.9189,SITTING
11898178,0.5531,9.2288,2.9055,SITTING
11898198,0.5486,9.2285,2.8975,SITTING
11898218,0.545,9.222,2.8949,SITTING
11898238,0.5402,9.2215,2.8861,SITTING
11898258,0.5365,9.2199,2.8801,SITTING
11898278,0.5307,9.2196,2.9085,SITTING
11898298,0.5086,9.2062,2.9091,SITTING
11898318,0.5004,9.2168,2.8728,SITTING
11898338,0.4709,9.266,2.909,SITTING
11898358,0.3911,9.2746,2.8962,SITTING
11898378,0.3707,9.2722,2.8834,SITTING
11898398,0.389,9.2655,2.8885,SITTING
11898418,0.4092,9.2742,2.8902,SITTING
11898438,0.4209,9.2766,2.8897,SITTING
11898458,0.438,9.27,2.8892,SITTING
11898478,0.4506,9.264,2.8825,SITTING
11898498,0.4469,9.2638,2.8805,SITTING
11898518,0.4441,9.2625,2.8818,SITTING
11898538,0.4446,9.2541,2.8717,SITTING
11898558,0.4522,9.2522,2.8643,SITTING
11898578,0.4569,9.2465,2.8568,SITTING
11898598,0.4621,9.2461,2.8537,SITTING
11898618,0.4713,9.252,2.8434,SITTING
11898638,0.4832,9.2461,2.8455,SITTING
11898658,0.4844,9.2354,2.8421,SITTING
11898678,0.4818,9.2361,2.8303,SITTING
11898698,0.4806,9.2412,2.8238,SITTING
11898718,0.4768,9.2425,2.8238,SITTING
11898738,0.4805,9.2481,2.8192,SITTING
11898758,0.4805,9.2472,2.8203,SITTING
11898778,0.485,9.274,2.7965,SITTING
11898798,0.4828,9.278,2.7793,SITTING
11898818,0.4822,9.2767,2.7683,SITTING
11898838,0.486,9.2887,2.7407,SITTING
11898858,0.493,9.2787,2.703,SITTING
11898878,0.4938,9.2792,2.7352,SITTING
11898898,0.4953,9.2665,2.7558,SITTING
11898918,0.4964,9.2554,2.7413,SITTING
11898938,0.5028,9.2464,2.7516,SITTING
11898958,0.5107,9.2401,2.7636,SITTING
11898978,0.5116,9.2425,2.7769,SITTING
11898998,0.5083,9.2456,2.788,SITTING
11899018,0.5096,9.2534,2.796,SITTING
11899038,0.5133,9.2486,2.8095,SITTING
11899058,0.5125,9.2463,2.815,SITTING
11899078,0.5083,9.2391,2.815,SITTING
11899098,0.5041,9.2399,2.8176,SITTING
11899118,0.5032,9.2384,2.8187,SITTING
11899138,0.4924,9.2364,2.8151,SITTING
11899158,0.4848,9.2367,2.8096,SITTING
11899178,0.4841,9.2361,2.8039,SITTING
11899198,0.49,9.2402,2.8023,SITTING
11899218,0.4927,9.2446,2.8103,SITTING
11899238,0.4971,9.2496,2.8138,SITTING
11899258,0.5059,9.2529,2.8206,SITTING
11899278,0.5052,9.2473,2.8254,SITTING
11899298,0.5128,9.2269,2.8225,SITTING
11899318,0.4454,9.221,2.8119,SITTING
11899338,0.4296,9.2842,2.8046,SITTING
11899358,0.4298,9.2893,2.7421,SITTING
11899378,0.4139,9.2802,2.76,SITTING
11899398,0.4107,9.2576,2.7717,SITTING
11899418,0.415,9.2475,2.7719,SITTING
11899438,0.4304,9.2372,2.7872,SITTING
11899458,0.4456,9.2374,2.8035,SITTING
11899478,0.4549,9.2338,2.8168,SITTING
11899498,0.4636,9.2356,2.8285,SITTING
11899518,0.4762,9.2389,2.8369,SITTING
11899538,0.4826,9.2443,2.8337,SITTING
11899558,0.4897,9.2495,2.8376,SITTING
11899578,0.4964,9.2397,2.8386,SITTING
11899598,0.5035,9.2342,2.8435,SITTING
11899618,0.4981,9.2348,2.8445,SITTING
11899638,0.4948,9.2336,2.8442,SITTING
11899658,0.4911,9.2335,2.8358,SITTING
11899678,0.4862,9.2379,2.8284,SITTING
11899698,0.4881,9.2443,2.8293,SITTING
11899718,0.4922,9.2391,2.8295,SITTING
11899738,0.5031,9.2325,2.8358,SITTING
11899758,0.5164,9.2298,2.8344,SITTING
11899778,0.5013,9.2345,2.8439,SITTING
11899798,0.513,9.2341,2.8336,SITTING
11899818,0.5334,9.2225,2.7677,SITTING
11899838,0.5495,9.223,2.7609,SITTING
11899858,0.5524,9.2337,2.8041,SITTING
11899878,0.5291,9.2435,2.7926,SITTING
11899898,0.5219,9.2169,2.8062,SITTING
11899918,0.5265,9.2163,2.8419,SITTING
11899938,0.5178,9.2194,2.8542,SITTING
11899958,0.5268,9.2201,2.8539,SITTING
11899978,0.5224,9.2236,2.8551,SITTING
11899998,0.5068,9.2274,2.8577,SITTING
11900018,0.5084,9.2285,2.8625,SITTING
11900038,0.5143,9.2275,2.8691,SITTING
11900058,0.5123,9.2237,2.8755,SITTING
11900078,0.511,9.2163,2.8769,SITTING
11900098,0.5137,9.2147,2.8737,SITTING
11900118,0.5187,9.2108,2.8727,SITTING
11900138,0.5245,9.2093,2.8673,SITTING
11900158,0.5265,9.2054,2.8666,SITTING
11900178,0.5194,9.209,2.8697,SITTING
11900198,0.5082,9.2105,2.8658,SITTING
11900218,0.5031,9.2101,2.8579,SITTING
11900238,0.5072,9.2116,2.8487,SITTING
11900258,0.5096,9.211,2.8403,SITTING
11900278,0.5105,9.2151,2.8344,SITTING
11900298,0.5077,9.2193,2.8315,SITTING
11900318,0.5149,9.2127,2.7969,SITTING
11900338,0.4919,9.2291,2.8016,SITTING
11900358,0.477,9.2399,2.8369,SITTING
11900378,0.4573,9.3367,2.795,SITTING
11900398,0.4467,9.3373,2.7954,SITTING
11900418,0.4672,9.3468,2.7605,SITTING
11900438,0.4724,9.3335,2.7624,SITTING
11900458,0.4692,9.3154,2.7678,SITTING
11900478,0.4702,9.297,2.7768,SITTING
11900498,0.4704,9.2839,2.7858,SITTING
11900518,0.477,9.2733,2.7874,SITTING
11900538,0.4813,9.2656,2.7897,SITTING
11900558,0.485,9.2632,2.7926,SITTING
11900578,0.485,9.2582,2.7977,SITTING
11900598,0.4833,9.2487,2.803,SITTING
11900618,0.4829,9.2447,2.807,SITTING
11900638,0.4859,9.2435,2.8083,SITTING
11900658,0.4991,9.2461,2.8064,SITTING
11900678,0.5131,9.2538,2.8014,SITTING
11900698,0.5124,9.2582,2.7998,SITTING
11900718,0.5092,9.2647,2.7969,SITTING
11900738,0.516,9.2784,2.7917,SITTING
11900758,0.5147,9.2862,2.7868,SITTING
11900778,0.5283,9.3603,2.8063,SITTING
11900798,0.528,9.3647,2.7894,SITTING
11900818,0.5194,9.3436,2.8042,SITTING
11900838,0.4704,9.3276,2.7305,SITTING
11900858,0.492,9.321,2.6998,SITTING
11900878,0.464,9.2998,2.7076,SITTING
11900898,0.5098,9.2933,2.686,SITTING
11900918,0.5285,9.2802,2.7178,SITTING
11900938,0.5343,9.2749,2.7313,SITTING
11900958,0.5238,9.2812,2.7443,SITTING
11900978,0.513,9.2922,2.7662,SITTING
11900998,0.5116,9.2866,2.7944,SITTING
11901018,0.4989,9.2802,2.8299,SITTING
11901038,0.4871,9.2675,2.8541,SITTING
11901058,0.4814,9.2535,2.8734,SITTING
11901078,0.4738,9.2395,2.8943,SITTING
11901098,0.4696,9.2324,2.9183,SITTING
11901118,0.4615,9.2185,2.9492,SITTING
11901138,0.4596,9.2101,2.9804,SITTING
11901158,0.4581,9.2022,3.0107,SITTING
11901178,0.4594,9.1959,3.0442,SITTING
11901198,0.458,9.1795,3.073,SITTING
11901218,0.4586,9.1637,3.0955,SITTING
11901238,0.4563,9.148,3.1128,SITTING
11901258,0.457,9.1268,3.1215,SITTING
11901278,0.4551,9.1155,3.1103,SITTING
11901298,0.4527,9.1142,3.1467,SITTING
11901318,0.4422,9.101,3.1902,SITTING
11901338,0.425,9.1469,3.2116,SITTING
11901358,0.4061,9.1636,3.2267,SITTING
11901378,0.4065,9.1533,3.2065,SITTING
11901398,0.4048,9.1393,3.2186,STAND_UP
11901418,0.4091,9.1208,3.2341,STAND_UP
11901438,0.4207,9.1085,3.2458,STAND_UP
11901458,0.4294,9.107,3.258,STAND_UP
11901478,0.4427,9.1068,3.2697,STAND_UP
11901498,0.4435,9.1048,3.2809,STAND_UP
11901518,0.4524,9.1095,3.278,STAND_UP
11901538,0.4529,9.1041,3.2748,STAND_UP
11901558,0.4403,9.0969,3.2871,STAND_UP
11901578,0.437,9.0901,3.3024,STAND_UP
11901598,0.4406,9.0839,3.3045,STAND_UP
11901618,0.4605,9.0872,3.2904,STAND_UP
11901638,0.5095,9.1175,3.2506,STAND_UP
11901658,0.5931,9.1874,3.1707,STAND_UP
11901678,0.635,9.2768,3.0495,STAND_UP
11901698,0.6193,9.3794,2.9124,STAND_UP
11901718,0.5981,9.4819,2.7474,STAND_UP
11901738,0.5455,9.6192,2.629,STAND_UP
11901758,0.4179,9.7011,2.5543,STAND_UP
11901778,0.3481,9.7273,2.5504,STAND_UP
11901798,0.3491,9.7421,2.56,STAND_UP
11901818,0.347,9.6808,2.5657,STAND_UP
11901838,0.3852,9.7193,2.5782,STAND_UP
11901858,0.4381,9.8435,2.6351,STAND_UP
11901878,0.4887,9.9704,2.6875,STAND_UP
11901898,0.5661,10.1463,2.8025,STAND_UP
11901918,0.6754,10.361,3.0024,STAND_UP
11901938,0.8004,10.5413,3.2629,STAND_UP
11901958,0.8516,10.6584,3.5722,STAND_UP
11901978,0.8745,10.6969,3.9003,STAND_UP
11901998,0.9032,10.644,4.2448,STAND_UP
11902018,0.9307,10.5612,4.6603,STAND_UP
11902038,0.9346,10.4969,5.0962,STAND_UP
11902058,0.9518,10.3781,5.3755,STAND_UP
11902078,1.0177,10.156,5.5591,STAND_UP
11902098,1.0911,9.8848,5.6633,STAND_UP
11902118,1.101,9.5582,5.7293,STAND_UP
11902138,1.0496,9.1784,5.7834,STAND_UP
11902158,0.9849,8.8157,5.7721,STAND_UP
11902178,0.9215,8.4716,5.7032,STAND_UP
11902198,0.8779,8.1682,5.6018,STAND_UP
11902218,0.8417,7.9212,5.4853,STAND_UP
11902238,0.8285,7.6862,5.3652,STAND_UP
11902258,0.7829,7.4707,5.1566,STAND_UP
11902278,0.6849,7.2629,4.9338,STAND_UP
11902298,0.5649,7.1186,4.7029,STAND_UP
11902318,0.4715,7.0767,4.3925,STAND_UP
11902338,0.3894,7.0754,4.1628,STAND_UP
11902358,0.2703,7.0659,3.9774,STAND_UP
11902378,0.1658,7.088,3.7959,STAND_UP
11902398,0.0868,7.153,3.6086,STAND_UP
11902418,0.0058,7.24,3.4004,STAND_UP
11902438,-0.0707,7.3424,3.2069,STAND_UP
11902458,-0.145,7.4513,3.0411,STAND_UP
11902478,-0.2164,7.5801,2.9081,STAND_UP
11902498,-0.2712,7.7449,2.77,STAND_UP
11902518,-0.3092,7.9318,2.6449,STAND_UP
11902538,-0.3543,8.1276,2.5282,STAND_UP
11902558,-0.414,8.326,2.4373,STAND_UP
11902578,-0.4793,8.506,2.3849,STAND_UP
11902598,-0.564,8.6545,2.3252,STAND_UP
11902618,-0.6535,8.7659,2.2894,STAND_UP
11902638,-0.72,8.869,2.2444,STANDING
11902658,-0.7573,8.9676,2.2026,STANDING
11902678,-0.7782,9.0293,2.1131,STANDING
11902698,-0.7775,9.0722,2.0668,STANDING
11902718,-0.763,9.1296,2.0367,STANDING
11902738,-0.7199,9.1536,2.0124,STANDING
11902758,-0.656,9.1639,1.9265,STANDING
11902778,-0.6032,9.1756,1.8447,STANDING
11902798,-0.5532,9.2116,1.7811,STANDING
11902818,-0.4868,9.2386,1.7341,STANDING
11902838,-0.4135,9.272,1.669,STANDING
11902858,-0.3331,9.3342,1.6003,STANDING
11902878,-0.2735,9.4232,1.5215,STANDING
11902898,-0.1995,9.4745,1.432,STANDING
11902918,-0.1005,9.4841,1.3526,STANDING
11902938,0.0139,9.4811,1.2893,STANDING
11902958,0.1223,9.5016,1.2214,STANDING
11902978,0.2137,9.5541,1.1607,STANDING
11902998,0.2906,9.5983,1.1078,STANDING
11903018,0.344,9.6228,1.0813,STANDING
11903038,0.3706,9.6333,1.059,STANDING
11903058,0.3878,9.6393,1.0226,STANDING
11903078,0.4035,9.6468,0.9838,STANDING
11903098,0.4104,9.6596,0.9517,STANDING
11903118,0.4099,9.6689,0.9396,STANDING
11903138,0.4121,9.6631,0.9392,STANDING
11903158,0.4262,9.6369,0.9475,STANDING
11903178,0.4367,9.6128,0.9769,STANDING
11903198,0.4526,9.6009,1.0174,STANDING
11903218,0.4675,9.5964,1.0177,STANDING
11903238,0.5204,9.5998,1.0535,STANDING
11903258,0.5691,9.5907,1.1025,STANDING
11903278,0.5837,9.5723,1.1496,STANDING
11903298,0.5654,9.5602,1.144,STANDING
11903318,0.5548,9.57,1.1221,STANDING
11903338,0.5462,9.5894,1.1025,STANDING
11903358,0.532,9.5846,1.0791,STANDING
11903378,0.5326,9.5596,1.0473,STANDING
11903398,0.5264,9.5426,1.0142,STANDING
11903418,0.5243,9.5464,0.9968,STANDING
11903438,0.5338,9.5691,0.9911,STANDING
11903458,0.5451,9.5793,0.9672,STANDING
11903478,0.5487,9.5872,0.9408,STANDING
11903498,0.5523,9.5933,0.9054,STANDING
11903518,0.546,9.5881,0.8683,STANDING
11903538,0.5354,9.5839,0.8412,STANDING
11903558,0.5231,9.5911,0.8266,STANDING
11903578,0.5152,9.6022,0.7951,STANDING
11903598,0.5208,9.6176,0.7622,STANDING
11903618,0.5328,9.6246,0.7273,STANDING
11903638,0.5537,9.624,0.6985,STANDING
11903658,0.578,9.626,0.6842,STANDING
11903678,0.6073,9.6333,0.6489,STANDING
11903698,0.7382,9.6428,0.6084,STANDING
11903718,0.7651,9.6447,0.5781,STANDING
11903738,0.7693,9.6419,0.5704,STANDING
11903758,0.775,9.6226,0.5421,STANDING
11903778,0.8502,9.5965,0.4943,STANDING
11903798,0.8411,9.5882,0.4778,STANDING
11903818,0.8314,9.5962,0.4744,STANDING
11903838,0.8375,9.6008,0.4567,STANDING
11903858,0.8358,9.5932,0.437,STANDING
11903878,0.8439,9.5978,0.4275,STANDING
11903898,0.8625,9.6096,0.4201,STANDING
11903918,0.8823,9.6219,0.4044,STANDING
11903938,0.8999,9.629,0.3861,STANDING
11903958,0.9172,9.6331,0.3716,STANDING
11903978,0.9236,9.639,0.3765,STANDING
11903998,0.9223,9.6374,0.3736,STANDING
11904018,0.9231,9.6426,0.3601,STANDING
11904038,0.9199,9.6562,0.3394,STANDING
11904058,0.9129,9.6616,0.3292,STANDING
11904078,0.8967,9.6612,0.331,STANDING
11904098,0.8704,9.6591,0.3372,STANDING
11904118,0.8439,9.6591,0.3457,STANDING
11904138,0.8185,9.6612,0.3498,STANDING
11904158,0.7943,9.6741,0.3505,STANDING
11904178,0.7888,9.6744,0.3405,STANDING
11904198,0.7616,9.5838,0.3707,STANDING
11904218,0.7049,9.5755,0.4177,STANDING
11904238,0.6648,9.588,0.4512,STANDING
11904258,0.6562,9.5956,0.4754,STANDING
11904278,0.62,9.5473,0.4588,STANDING
11904298,0.6191,9.5344,0.4478,STANDING
11904318,0.618,9.5369,0.4494,STANDING
11904338,0.619,9.5332,0.4563,STANDING
11904358,0.6132,9.5282,0.4654,STANDING
11904378,0.6075,9.5382,0.4711,STANDING
11904398,0.6047,9.5491,0.4597,STANDING
11904418,0.6017,9.5599,0.4469,STANDING
11904438,0.5953,9.5666,0.4515,STANDING
11904458,0.5938,9.5656,0.4512,STANDING
11904478,0.5929,9.5677,0.4601,STANDING
11904498,0.5922,9.5712,0.4673,STANDING
11904518,0.5999,9.5797,0.4589,STANDING
11904538,0.6145,9.5883,0.4645,STANDING
11904558,0.6225,9.5973,0.459,STANDING
11904578,0.6215,9.6007,0.4593,STANDING
11904598,0.6283,9.6009,0.4531,STANDING
11904618,0.6272,9.6026,0.4473,STANDING
11904638,0.6263,9.6124,0.4403,STANDING
11904658,0.6285,9.6289,0.4255,STANDING
11904678,0.6339,9.6451,0.3875,STANDING
11904698,0.6589,9.6461,0.3892,STANDING
11904718,0.6321,9.6269,0.4382,STANDING
11904738,0.6037,9.6331,0.4466,STANDING
11904758,0.5876,9.6548,0.4153,STANDING
11904778,0.594,9.656,0.3923,STANDING
11904798,0.599,9.6488,0.3673,STANDING
11904818,0.598,9.6424,0.369,STANDING
11904838,0.5968,9.6334,0.3662,STANDING
11904858,0.5801,9.6432,0.372,STANDING
11904878,0.5755,9.6583,0.3683,STANDING
11904898,0.5863,9.6687,0.3767,STANDING
11904918,0.5755,9.6705,0.3784,STANDING
11904938,0.5677,9.6552,0.385,STANDING
11904958,0.5605,9.6385,0.3956,STANDING
11904978,0.564,9.6343,0.4149,STANDING
11904998,0.5706,9.6436,0.429,STANDING
11905018,0.5645,9.6438,0.4286,STANDING
11905038,0.5617,9.6457,0.4292,STANDING
11905058,0.5621,9.6381,0.4343,STANDING
11905078,0.5586,9.6319,0.4313,STANDING
11905098,0.5558,9.6329,0.4417,STANDING
11905118,0.5518,9.6368,0.4389,STANDING
11905138,0.5618,9.6337,0.4329,STANDING
11905158,0.5705,9.637,0.4348,STANDING
11905178,0.565,9.6434,0.4497,STANDING
11905198,0.5565,9.6758,0.4625,STANDING
11905218,0.5516,9.6608,0.4464,STANDING
11905238,0.5398,9.6566,0.4701,STANDING
11905258,0.5807,9.6761,0.4548,STANDING
11905278,0.5669,9.7,0.4958,STANDING
11905298,0.5701,9.6933,0.4898,STANDING
11905318,0.5746,9.6701,0.4721,STANDING
11905338,0.5788,9.6508,0.4634,STANDING
11905358,0.5864,9.6432,0.4565,STANDING
11905378,0.6007,9.6482,0.4584,STANDING
11905398,0.6122,9.6531,0.4551,STANDING
11905418,0.6189,9.6432,0.4467,STANDING
11905438,0.6111,9.6351,0.4412,STANDING
11905458,0.604,9.6315,0.4354,STANDING
11905478,0.5907,9.6359,0.427,STANDING
11905498,0.5867,9.6432,0.4148,STANDING
11905518,0.5981,9.6509,0.4072,STANDING
11905538,0.5979,9.6442,0.3939,STANDING
11905558,0.5969,9.6387,0.3927,STANDING
11905578,0.5989,9.6353,0.3883,STANDING
11905598,0.6016,9.6325,0.391,STANDING
11905618,0.6065,9.6347,0.3976,STANDING
11905638,0.6057,9.6292,0.4023,STANDING
11905658,0.5851,9.6501,0.3924,STANDING
11905678,0.6007,9.6432,0.3814,STANDING
11905698,0.6324,9.6309,0.3662,STANDING
11905718,0.6481,9.631,0.3724,STANDING
11905738,0.6126,9.6522,0.3728,STANDING
11905758,0.6274,9.6401,0.4165,STANDING
11905778,0.6288,9.6258,0.4486,STANDING
11905798,0.6443,9.6222,0.4526,STANDING
11905818,0.6417,9.6161,0.4409,STANDING
11905838,0.6363,9.6078,0.4287,STANDING
11905858,0.6347,9.6156,0.4115,STANDING
11905878,0.6353,9.6243,0.3985,STANDING
11905898,0.634,9.6339,0.3865,STANDING
11905918,0.6337,9.638,0.3792,STANDING
11905938,0.6324,9.6365,0.3753,STANDING
11905958,0.6315,9.6381,0.3738,STANDING
11905978,0.6241,9.6377,0.3709,STANDING
11905998,0.6154,9.6485,0.3721,STANDING
11906018,0.6094,9.655,0.3702,STANDING
11906038,0.613,9.6538,0.3708,STANDING
11906058,0.6176,9.6473,0.3761,STANDING
11906078,0.6204,9.6346,0.3876,STANDING
11906098,0.6236,9.6312,0.394,STANDING
11906118,0.6243,9.6346,0.3881,STANDING
11906138,0.6244,9.6369,0.3854,STANDING
11906158,0.6422,9.6342,0.3605,STANDING
11906178,0.6619,9.6124,0.3303,STANDING
11906198,0.6551,9.5991,0.365,STANDING
11906218,0.671,9.5885,0.3403,STANDING
11906238,0.6814,9.5949,0.3798,STANDING
11906258,0.6417,9.5949,0.4232,STANDING
11906278,0.6401,9.5911,0.4285,STANDING
11906298,0.6415,9.5875,0.4329,STANDING
11906318,0.6426,9.5938,0.4371,STANDING
11906338,0.6426,9.5988,0.4368,STANDING
11906358,0.6396,9.6094,0.4272,STANDING
11906378,0.6354,9.6207,0.415,STANDING
11906398,0.6387,9.6281,0.4125,STANDING
11906418,0.6496,9.6266,0.4107,STANDING
11906438,0.6536,9.6208,0.4117,STANDING
11906458,0.6532,9.6273,0.4071,STANDING
11906478,0.6493,9.6343,0.4059,STANDING
11906498,0.6478,9.6466,0.4053,STANDING
11906518,0.6477,9.6537,0.4094,STANDING
11906538,0.645,9.6556,0.4052,STANDING
11906558,0.6379,9.6572,0.4111,STANDING
11906578,0.6386,9.6556,0.4123,STANDING
11906598,0.6375,9.6517,0.4249,STANDING
11906618,0.6439,9.6421,0.4335,STANDING
11906638,0.6269,9.6443,0.4087,STANDING
11906658,0.6101,9.6427,0.3466,STANDING
11906678,0.61,9.6234,0.3647,STANDING
11906698,0.6288,9.6286,0.392,STANDING
11906718,0.6329,9.6271,0.4271,STANDING
11906738,0.6335,9.5675,0.4321,STANDING
11906758,0.634,9.5597,0.453,STANDING
11906778,0.6338,9.5581,0.4526,STANDING
11906798,0.6324,9.5665,0.447,STANDING
11906818,0.6288,9.5851,0.4449,STANDING
11906838,0.6295,9.6065,0.4377,STANDING
11906858,0.6236,9.611,0.4413,STANDING
11906878,0.6319,9.608,0.4345,STANDING
11906898,0.6338,9.5971,0.4339,STANDING
11906918,0.6344,9.592,0.4383,STANDING
11906938,0.6376,9.5938,0.45,STANDING
11906958,0.6366,9.6047,0.4436,STANDING
11906978,0.6397,9.6226,0.4217,STANDING
11906998,0.642,9.6399,0.4106,STANDING
11907018,0.643,9.652,0.3988,STANDING
11907038,0.6474,9.6506,0.3942,STANDING
11907058,0.6388,9.6495,0.3984,STANDING
11907078,0.6444,9.6466,0.3946,STANDING
11907098,0.6473,9.6398,0.3885,STANDING
11907118,0.6564,9.6211,0.3583,STANDING
11907138,0.6646,9.6464,0.3388,STANDING
11907158,0.6752,9.6739,0.3494,STANDING
11907178,0.759,9.6585,0.3362,STANDING
11907198,0.7774,9.6465,0.2947,STANDING
11907218,0.7618,9.6327,0.2604,STANDING
11907238,0.7434,9.7037,0.2909,STANDING
11907258,0.7297,9.7179,0.3011,STANDING
11907278,0.7056,9.7188,0.298,STANDING
11907298,0.688,9.7148,0.3008,STANDING
11907318,0.6758,9.7042,0.2998,STANDING
11907338,0.677,9.6986,0.2987,STANDING
11907358,0.6722,9.6939,0.3026,STANDING
11907378,0.6696,9.6842,0.2974,STANDING
11907398,0.6746,9.6824,0.2931,STANDING
11907418,0.676,9.6731,0.2893,STANDING
11907438,0.6808,9.65,0.2877,STANDING
11907458,0.6772,9.6407,0.2928,STANDING
11907478,0.6751,9.6455,0.2901,STANDING
11907498,0.6699,9.6555,0.2776,STANDING
11907518,0.6648,9.6533,0.2595,STANDING
11907538,0.6604,9.6441,0.2522,STANDING
11907558,0.6496,9.6409,0.248,STANDING
11907578,0.6371,9.6493,0.2466,STANDING
11907598,0.6365,9.6636,0.2581,STANDING
11907618,0.63,9.6573,0.2562,STANDING
11907638,0.6499,9.6375,0.2499,SIT_DOWN
11907658,0.6789,9.6556,0.2464,SIT_DOWN
11907678,0.7311,9.6474,0.221,SIT_DOWN
11907698,0.7482,9.6273,0.2616,SIT_DOWN
11907718,0.7198,9.6276,0.2739,SIT_DOWN
11907738,0.692,9.6432,0.2825,SIT_DOWN
11907758,0.6866,9.6472,0.259,SIT_DOWN
11907778,0.6698,9.6431,0.2518,SIT_DOWN
11907798,0.6485,9.6511,0.244,SIT_DOWN
11907818,0.6325,9.6734,0.2387,SIT_DOWN
11907838,0.626,9.7017,0.238,SIT_DOWN
11907858,0.618,9.768,0.2325,SIT_DOWN
11907878,0.6083,9.8792,0.1952,SIT_DOWN
11907898,0.5689,9.982,0.1386,SIT_DOWN
11907918,0.5316,10.0692,0.1002,SIT_DOWN
11907938,0.517,10.1498,0.0703,SIT_DOWN
11907958,0.526,10.2055,0.0444,SIT_DOWN
11907978,0.5426,10.2261,0.0043,SIT_DOWN
11907998,0.5521,10.198,-0.0242,SIT_DOWN
11908018,0.5591,10.1355,-0.0251,SIT_DOWN
11908038,0.5807,10.0398,-0.0248,SIT_DOWN
11908058,0.5959,9.8917,0.0113,SIT_DOWN
11908078,0.5983,9.6948,0.074,SIT_DOWN
11908098,0.6189,9.4433,0.128,SIT_DOWN
11908118,0.569,9.1358,0.2059,SIT_DOWN
11908138,0.4539,8.7651,0.3003,SIT_DOWN
11908158,0.4159,8.3264,0.4797,SIT_DOWN
11908178,0.4568,7.8456,0.8584,SIT_DOWN
11908198,0.5282,7.3931,1.4606,SIT_DOWN
11908218,0.5685,6.8632,2.0542,SIT_DOWN
11908238,0.5529,6.4109,2.6748,SIT_DOWN
11908258,0.553,6.0907,3.2891,SIT_DOWN
11908278,0.5742,5.895,3.7031,SIT_DOWN
11908298,0.581,5.7292,4.1525,SIT_DOWN
11908318,0.6156,5.681,4.7084,SIT_DOWN
11908338,0.6186,5.7796,5.1757,SIT_DOWN
11908358,0.6369,5.9492,5.5395,SIT_DOWN
11908378,0.748,6.2217,5.9119,SIT_DOWN
11908398,0.833,6.5993,6.1737,SIT_DOWN
11908418,0.922,7.0582,6.3391,SIT_DOWN
11908438,1.0568,7.5016,6.4477,SIT_DOWN
11908458,1.1894,7.8889,6.5748,SIT_DOWN
11908478,1.2319,8.215,6.7096,SIT_DOWN
