timestamp_ms,acc_x,acc_y,acc_z,activity_label
2431678,-0.2181,9.6942,1.0737,SIT_DOWN
2431698,-0.2194,9.7091,1.0848,SIT_DOWN
2431718,-0.2319,9.7135,1.0951,SIT_DOWN
2431738,-0.2522,9.7142,1.1089,SIT_DOWN
2431758,-0.2657,9.718,1.1236,SIT_DOWN
2431778,-0.2683,9.7322,1.1328,SIT_DOWN
2431798,-0.2714,9.7379,1.1572,SIT_DOWN
2431818,-0.2776,9.735,1.1797,SIT_DOWN
2431838,-0.2863,9.7291,1.2074,SIT_DOWN
2431858,-0.2894,9.729,1.2406,SIT_DOWN
2431878,-0.2847,9.7324,1.2658,SIT_DOWN
2431898,-0.3125,9.7497,1.2931,SIT_DOWN
2431918,-0.3236,9.7793,1.2954,SIT_DOWN
2431938,-0.3156,9.7887,1.3117,SIT_DOWN
2431958,-0.2811,9.7746,1.3607,SIT_DOWN
2431978,-0.2293,9.7454,1.417,SIT_DOWN
2431998,-0.2214,9.664,1.5179,SIT_DOWN
2432018,-0.2356,9.5603,1.5978,SIT_DOWN
2432038,-0.2142,9.4369,1.7075,SIT_DOWN
2432058,-0.2071,9.2988,1.8447,SIT_DOWN
2432078,-0.208,9.1448,2.0057,SIT_DOWN
2432098,-0.2181,8.9698,2.2004,SIT_DOWN
2432118,-0.2353,8.7515,2.4421,SIT_DOWN
2432138,-0.2351,8.539,2.6925,SIT_DOWN
2432158,-0.2352,8.3456,2.9349,SIT_DOWN
2432178,-0.2473,8.153,3.1833,SIT_DOWN
2432198,-0.2618,7.9203,3.4452,SIT_DOWN
2432218,-0.2707,7.6836,3.6837,SIT_DOWN
2432238,-0.2684,7.4815,3.9054,SIT_DOWN
2432258,-0.284,7.2918,4.1419,SIT_DOWN
2432278,-0.3169,7.1006,4.4075,SIT_DOWN
2432298,-0.3595,6.9261,4.7144,SIT_DOWN
2432318,-0.3867,6.7888,4.9985,SIT_DOWN
2432338,-0.392,6.664,5.3096,SIT_DOWN
2432358,-0.361,6.5275,5.6462,SIT_DOWN
2432378,-0.31,6.3691,5.9927,SIT_DOWN
2432398,-0.3146,6.2084,6.3574,SIT_DOWN
2432418,-0.2732,6.0652,6.7234,SIT_DOWN
2432438,-0.3144,5.9867,7.109,SIT_DOWN
2432458,-0.3557,5.7947,7.4614,SIT_DOWN
2432478,-0.4093,5.5696,7.7451,SIT_DOWN
2432498,-0.4657,5.3851,7.9999,SIT_DOWN
2432518,-0.5113,5.2754,8.2446,SIT_DOWN
2432538,-0.5757,5.1871,8.4526,SIT_DOWN
2432558,-0.6255,5.1089,8.5321,SIT_DOWN
2432578,-0.669,5.0056,8.6196,SIT_DOWN
2432598,-0.7116,4.8808,8.7461,SIT_DOWN
2432618,-0.7525,4.7941,8.8477,SIT_DOWN
2432638,-0.7884,4.7424,8.9249,SIT_DOWN
2432658,-0.8258,4.704,9.0245,SIT_DOWN
2432678,-0.8591,4.6692,9.1316,SIT_DOWN
2432698,-0.8879,4.6229,9.2386,SIT_DOWN
2432718,-0.9366,4.5788,9.347,SIT_DOWN
2432738,-0.9953,4.5774,9.4503,SIT_DOWN
2432758,-1.0466,4.5832,9.5262,SIT_DOWN
2432778,-1.0851,4.555,9.5876,SIT_DOWN
2432798,-1.095,4.4941,9.62,SIT_DOWN
2432818,-1.1136,4.455,9.6327,SIT_DOWN
2432838,-1.1539,4.4689,9.5771,SIT_DOWN
2432858,-1.2057,4.4783,9.4716,SIT_DOWN
2432878,-1.2329,4.4682,9.3316,SIT_DOWN
2432898,-1.2298,4.5464,9.198,SIT_DOWN
2432918,-1.2005,4.6619,9.0393,SIT_DOWN
2432938,-1.1411,4.8342,8.883,SIT_DOWN
2432958,-1.1634,5.0065,8.7146,SIT_DOWN
2432978,-1.117,5.1937,8.6168,SIT_DOWN
2432998,-1.0739,5.4225,8.4944,SIT_DOWN
2433018,-1.0488,5.6512,8.3539,SIT_DOWN
2433038,-1.0184,5.8845,8.1887,SIT_DOWN
2433058,-0.9998,6.1225,8.0143,SIT_DOWN
2433078,-0.9738,6.3179,7.7809,SIT_DOWN
2433098,-0.9414,6.4183,7.566,SIT_DOWN
2433118,-0.906,6.4868,7.3801,SIT_DOWN
2433138,-0.8738,6.5937,7.1855,SIT_DOWN
2433158,-0.8766,6.7381,6.9849,SIT_DOWN
2433178,-0.8843,6.9051,6.7686,SIT_DOWN
2433198,-0.881,7.0737,6.5469,SIT_DOWN
2433218,-0.8569,7.244,6.3197,SIT_DOWN
2433238,-0.8157,7.3935,6.115,SIT_DOWN
2433258,-0.7547,7.5534,5.9097,SIT_DOWN
2433278,-0.7139,7.7116,5.7256,SIT_DOWN
2433298,-0.6939,7.849,5.5506,SIT_DOWN
2433318,-0.6824,7.9714,5.3835,SIT_DOWN
2433338,-0.6822,8.0735,5.2203,SIT_DOWN
2433358,-0.7303,8.1923,5.0559,SIT_DOWN
2433378,-0.7523,8.2813,4.9308,SIT_DOWN
2433398,-0.7503,8.3491,4.7831,SIT_DOWN
2433418,-0.7309,8.4023,4.6456,SIT_DOWN
2433438,-0.6898,8.4304,4.471,SIT_DOWN
2433458,-0.631,8.4551,4.3109,SIT_DOWN
2433478,-0.5868,8.5086,4.1648,SIT_DOWN
2433498,-0.5562,8.5862,4.038,SIT_DOWN
2433518,-0.525,8.6721,3.9194,SIT_DOWN
2433538,-0.4893,8.773,3.8248,SIT_DOWN
2433558,-0.4505,8.9127,3.7295,SIT_DOWN
2433578,-0.4272,9.0426,3.6259,SIT_DOWN
2433598,-0.4073,9.1704,3.5131,SIT_DOWN
2433618,-0.3851,9.2877,3.4171,SIT_DOWN
2433638,-0.3889,9.3915,3.3268,SIT_DOWN
2433658,-0.3841,9.461,3.2657,SIT_DOWN
2433678,-0.3875,9.4975,3.1907,SIT_DOWN
2433698,-0.4,9.5115,3.1333,SIT_DOWN
2433718,-0.4447,9.5038,3.0763,SIT_DOWN
2433738,-0.5074,9.4773,3.0245,SIT_DOWN
2433758,-0.5674,9.4419,2.9836,SIT_DOWN
2433778,-0.6199,9.406,2.9582,SIT_DOWN
2433798,-0.6661,9.376,2.9317,SIT_DOWN
2433818,-0.7211,9.3644,2.9058,SIT_DOWN
2433838,-0.7613,9.3354,2.9342,SIT_DOWN
2433858,-0.7658,9.3029,3.04,SIT_DOWN
2433878,-0.7752,9.2829,3.0143,SIT_DOWN
2433898,-0.7947,9.2796,3.0166,SITTING
2433918,-0.788,9.2654,3.0576,SITTING
2433938,-0.7582,9.2463,3.0519,SITTING
2433958,-0.7324,9.231,3.0174,SITTING
2433978,-0.7172,9.2109,3.0279,SITTING
2433998,-0.6981,9.1925,3.0629,SITTING
2434018,-0.6781,9.1758,3.0979,SITTING
2434038,-0.6678,9.1529,3.1333,SITTING
2434058,-0.6676,9.1271,3.1546,SITTING
2434078,-0.6675,9.1061,3.1807,SITTING
2434098,-0.6606,9.093,3.2081,SITTING
2434118,-0.6525,9.0719,3.2334,SITTING
2434138,-0.6479,9.0513,3.2647,SITTING
2434158,-0.6555,9.0336,3.3033,SITTING
2434178,-0.6651,9.0155,3.3403,SITTING
2434198,-0.6748,8.9895,3.3783,SITTING
2434218,-0.6771,8.9668,3.4062,SITTING
2434238,-0.68,8.9524,3.4261,SITTING
2434258,-0.6917,8.9586,3.4459,SITTING
2434278,-0.7065,8.9632,3.4685,SITTING
2434298,-0.7193,8.9714,3.4896,SITTING
2434318,-0.7385,8.9862,3.5059,SITTING
2434338,-0.7486,8.9886,3.5358,SITTING
2434358,-0.7523,8.9969,3.6129,SITTING
2434378,-0.7539,8.9943,3.6082,SITTING
2434398,-0.7055,9.0183,3.5825,SITTING
2434418,-0.6812,9.0129,3.5817,SITTING
2434438,-0.6917,9.0093,3.5728,SITTING
2434458,-0.7029,9.0071,3.5714,SITTING
2434478,-0.7089,9.0004,3.557,SITTING
2434498,-0.7121,8.9858,3.5465,SITTING
2434518,-0.7167,8.9731,3.5359,SITTING
2434538,-0.7333,8.9714,3.5246,SITTING
2434558,-0.7493,8.9822,3.5137,SITTING
2434578,-0.7534,8.9962,3.5,SITTING
2434598,-0.7573,9.0061,3.4881,SITTING
2434618,-0.7597,9.009,3.4822,SITTING
2434638,-0.7606,9.0049,3.4792,SITTING
2434658,-0.7623,9.0024,3.4769,SITTING
2434678,-0.7608,8.9949,3.4657,SITTING
2434698,-0.7598,8.9918,3.4519,SITTING
2434718,-0.7609,8.9891,3.4444,SITTING
2434738,-0.7616,8.9945,3.4365,SITTING
2434758,-0.7624,9.0007,3.4276,SITTING
2434778,-0.7798,8.9954,3.441,SITTING
2434798,-0.7814,8.9996,3.4256,SITTING
2434818,-0.7813,8.9877,3.4444,SITTING
2434838,-0.7734,8.9743,3.4407,SITTING
2434858,-0.8234,8.9907,3.4738,SITTING
2434878,-0.8211,8.9962,3.4797,SITTING
2434898,-0.8242,9.0079,3.4747,SITTING
2434918,-0.8369,9.0197,3.4763,SITTING
2434938,-0.8436,9.0276,3.4622,SITTING
2434958,-0.8416,9.0272,3.4529,SITTING
2434978,-0.8337,9.0205,3.4516,SITTING
2434998,-0.8375,9.0118,3.4368,SITTING
2435018,-0.8376,9.0053,3.4256,SITTING
2435038,-0.8248,9.0027,3.4223,SITTING
2435058,-0.8219,8.999,3.4151,SITTING
2435078,-0.8186,8.9987,3.4127,SITTING
2435098,-0.8244,8.9987,3.41,SITTING
2435118,-0.8298,9.0013,3.4116,SITTING
2435138,-0.8231,8.9923,3.4054,SITTING
2435158,-0.8186,8.9859,3.4105,SITTING
2435178,-0.8208,8.9844,3.4082,SITTING
2435198,-0.8286,8.987,3.4091,SITTING
2435218,-0.8248,8.9974,3.4109,SITTING
2435238,-0.8183,9.004,3.4149,SITTING
2435258,-0.8146,9.0045,3.4153,SITTING
2435278,-0.803,9.019,3.4078,SITTING
2435298,-0.7749,9.0034,3.4151,SITTING
2435318,-0.7741,9.0017,3.4,SITTING
2435338,-0.7958,9.0106,3.4009,SITTING
2435358,-0.795,9.0258,3.4516,SITTING
2435378,-0.7858,9.0067,3.444,SITTING
2435398,-0.7931,8.9938,3.4397,SITTING
2435418,-0.8025,8.9826,3.4327,SITTING
2435438,-0.8056,8.9901,3.4352,SITTING
2435458,-0.8129,8.9895,3.4356,SITTING
2435478,-0.8205,8.9892,3.4284,SITTING
2435498,-0.824,8.9879,3.4162,SITTING
2435518,-0.8219,8.9906,3.4204,SITTING
2435538,-0.813,8.9891,3.4208,SITTING
2435558,-0.8067,8.9802,3.4203,SITTING
2435578,-0.8063,8.976,3.4236,SITTING
2435598,-0.8116,8.9774,3.4241,SITTING
2435618,-0.8138,8.9859,3.423,SITTING
2435638,-0.8099,8.9889,3.4266,SITTING
2435658,-0.8137,8.9897,3.4295,SITTING
2435678,-0.824,8.9903,3.4292,SITTING
2435698,-0.8276,8.987,3.426,SITTING
2435718,-0.8231,8.9844,3.4291,SITTING
2435738,-0.8159,8.9851,3.4335,SITTING
2435758,-0.8146,8.9875,3.4398,SITTING
2435778,-0.8376,8.9872,3.4607,SITTING
2435798,-0.8259,8.9879,3.4357,SITTING
2435818,-0.8061,9.014,3.3958,SITTING
2435838,-0.8215,9.0191,3.3571,SITTING
2435858,-0.8624,9.0226,3.3595,SITTING
2435878,-0.8584,9.0754,3.3846,SITTING
2435898,-0.8436,9.0753,3.3973,SITTING
2435918,-0.8295,9.064,3.4093,SITTING
2435938,-0.8154,9.0449,3.4134,SITTING
2435958,-0.8094,9.0275,3.415,SITTING
2435978,-0.8001,9.0229,3.4164,SITTING
2435998,-0.7913,9.0199,3.4232,SITTING
2436018,-0.7808,9.0155,3.4286,SITTING
2436038,-0.7731,9.012,3.4283,SITTING
2436058,-0.7715,9.0095,3.4199,SITTING
2436078,-0.7732,9.0091,3.4254,SITTING
2436098,-0.7709,9.0069,3.4303,SITTING
2436118,-0.7695,9.0079,3.4352,SITTING
2436138,-0.7658,9.0134,3.431,SITTING
2436158,-0.7619,9.0141,3.4358,SITTING
2436178,-0.7607,9.008,3.4389,SITTING
2436198,-0.7594,9.0061,3.4386,SITTING
2436218,-0.7523,9.0007,3.4374,SITTING
2436238,-0.7801,9.0074,3.4687,SITTING
2436258,-0.7752,8.995,3.4634,SITTING
2436278,-0.7619,9.0033,3.4389,SITTING
2436298,-0.8194,8.9784,3.4763,SITTING
2436318,-0.8429,9.0707,3.4761,SITTING
2436338,-0.8195,9.0493,3.5119,SITTING
2436358,-0.7812,9.0301,3.5352,SITTING
2436378,-0.7741,9.0172,3.5187,SITTING
2436398,-0.7628,9.0091,3.5024,SITTING
2436418,-0.7408,9.0051,3.5003,SITTING
2436438,-0.7277,9.0011,3.4948,SITTING
2436458,-0.7235,8.9968,3.4944,SITTING
2436478,-0.7184,8.9979,3.4966,SITTING
2436498,-0.7161,8.9988,3.4944,SITTING
2436518,-0.7087,8.9975,3.4912,SITTING
2436538,-0.7139,8.9955,3.4892,SITTING
2436558,-0.7122,8.9941,3.487,SITTING
2436578,-0.7006,8.9947,3.4849,SITTING
2436598,-0.6906,8.995,3.4852,SITTING
2436618,-0.6816,8.9974,3.4779,SITTING
2436638,-0.6768,8.9976,3.4785,SITTING
2436658,-0.6713,9.0014,3.4848,SITTING
2436678,-0.6752,9.0026,3.4858,SITTING
2436698,-0.6763,9.0005,3.4746,SITTING
2436718,-0.6801,8.9982,3.4685,SITTING
2436738,-0.6739,8.9461,3.4779,SITTING
2436758,-0.6562,8.9379,3.4609,SITTING
2436778,-0.6663,8.95,3.4583,SITTING
2436798,-0.6721,8.9468,3.4887,SITTING
2436818,-0.6801,8.9319,3.4272,SITTING
2436838,-0.6719,8.9421,3.4201,SITTING
2436858,-0.6677,8.9537,3.443,SITTING
2436878,-0.6769,8.9664,3.444,SITTING
2436898,-0.6788,8.9649,3.4481,SITTING
2436918,-0.6776,8.9627,3.4461,SITTING
2436938,-0.6795,8.9693,3.45,SITTING
2436958,-0.6843,8.9663,3.4579,SITTING
2436978,-0.6808,8.9676,3.4644,SITTING
2436998,-0.6727,8.9685,3.4704,SITTING
2437018,-0.6736,8.9629,3.4818,SITTING
2437038,-0.6715,8.9583,3.4836,SITTING
2437058,-0.6668,8.9601,3.4801,SITTING
2437078,-0.6687,8.959,3.4795,SITTING
2437098,-0.6696,8.9561,3.4845,SITTING
2437118,-0.6792,8.9658,3.4799,SITTING
2437138,-0.6899,8.9709,3.4784,SITTING
2437158,-0.6986,8.976,3.4799,SITTING
2437178,-0.6917,8.9743,3.4735,SITTING
2437198,-0.6899,8.974,3.4676,SITTING
2437218,-0.7053,8.9732,3.461,SITTING
2437238,-0.6853,8.9664,3.4739,SITTING
2437258,-0.6911,8.9788,3.4936,SITTING
2437278,-0.6893,8.933,3.4756,SITTING
2437298,-0.6899,8.8986,3.4729,SITTING
2437318,-0.6895,8.8807,3.4476,SITTING
2437338,-0.6782,8.8882,3.432,SITTING
2437358,-0.6803,8.9015,3.4203,SITTING
2437378,-0.6906,8.871,3.4347,SITTING
2437398,-0.6917,8.8834,3.4437,SITTING
2437418,-0.6896,8.9013,3.4527,SITTING
2437438,-0.6891,8.9148,3.4553,SITTING
2437458,-0.6897,8.9269,3.4548,SITTING
2437478,-0.6956,8.9375,3.4599,SITTING
2437498,-0.7013,8.9453,3.4697,SITTING
2437518,-0.7023,8.9533,3.4729,SITTING
2437538,-0.7104,8.9608,3.4709,SITTING
2437558,-0.7189,8.9641,3.4804,SITTING
2437578,-0.72,8.9703,3.4803,SITTING
2437598,-0.7144,8.9717,3.475,SITTING
2437618,-0.7157,8.9692,3.4753,SITTING
2437638,-0.7261,8.9718,3.4821,SITTING
2437658,-0.7305,8.9823,3.4859,SITTING
2437678,-0.7306,8.9823,3.4916,SITTING
2437698,-0.7325,8.9835,3.4989,SITTING
2437718,-0.7348,8.9871,3.4996,SITTING
2437738,-0.7532,8.9881,3.4888,SITTING
2437758,-0.7489,8.9818,3.4761,SITTING
2437778,-0.7248,8.9969,3.4771,SITTING
2437798,-0.6757,8.9692,3.4845,SITTING
2437818,-0.68,8.9645,3.477,SITTING
2437838,-0.714,8.9078,3.4482,SITTING
2437858,-0.7229,8.9027,3.4473,SITTING
2437878,-0.73,8.9069,3.4579,SITTING
2437898,-0.7384,8.9224,3.4641,SITTING
2437918,-0.7359,8.9396,3.469,SITTING
2437938,-0.7283,8.947,3.4668,SITTING
2437958,-0.726,8.9462,3.463,SITTING
2437978,-0.7259,8.9533,3.4664,SITTING
2437998,-0.7278,8.9559,3.4691,SITTING
2438018,-0.7386,8.9584,3.4705,SITTING
2438038,-0.7399,8.9652,3.4707,SITTING
2438058,-0.7408,8.9724,3.4681,SITTING
2438078,-0.7389,8.9735,3.4669,SITTING
2438098,-0.7365,8.9714,3.4706,SITTING
2438118,-0.741,8.9727,3.4746,SITTING
2438138,-0.7399,8.9813,3.4703,SITTING
2438158,-0.7409,8.9908,3.4685,SITTING
2438178,-0.7418,8.9855,3.4806,SITTING
2438198,-0.7379,8.9858,3.5289,SITTING
2438218,-0.7594,9.0081,3.5507,SITTING
2438238,-0.7697,8.9998,3.6131,SITTING
2438258,-0.7353,8.9999,3.6468,SITTING
2438278,-0.718,8.9933,3.6217,SITTING
2438298,-0.7012,8.982,3.5983,SITTING
2438318,-0.7053,8.9745,3.5744,SITTING
2438338,-0.7156,8.9771,3.5685,SITTING
2438358,-0.7213,8.9753,3.5559,SITTING
2438378,-0.723,8.9692,3.5557,SITTING
2438398,-0.7291,8.9614,3.5508,SITTING
2438418,-0.7303,8.9581,3.5378,SITTING
2438438,-0.7276,8.9573,3.5307,SITTING
2438458,-0.7217,8.9556,3.5223,SITTING
2438478,-0.7225,8.9542,3.5146,SITTING
2438498,-0.7222,8.9513,3.5056,SITTING
2438518,-0.7286,8.9469,3.5039,SITTING
2438538,-0.7326,8.9472,3.5026,SITTING
2438558,-0.7313,8.9465,3.5052,SITTING
2438578,-0.7357,8.9498,3.507,SITTING
2438598,-0.7386,8.9551,3.5075,SITTING
2438618,-0.7322,8.966,3.4999,SITTING
2438638,-0.7258,8.9765,3.5065,SITTING
2438658,-0.7273,8.9685,3.4968,SITTING
2438678,-0.7226,8.9766,3.49,SITTING
2438698,-0.7417,8.9857,3.5137,SITTING
2438718,-0.7543,8.9848,3.5369,SITTING
2438738,-0.7582,8.9683,3.6152,SITTING
2438758,-0.7236,8.9706,3.5922,SITTING
2438778,-0.7138,8.9697,3.576,SITTING
2438798,-0.7072,8.984,3.5543,SITTING
2438818,-0.708,8.9856,3.5359,SITTING
2438838,-0.704,8.9888,3.5227,SITTING
2438858,-0.7101,8.9851,3.5101,SITTING
2438878,-0.7168,8.9792,3.499,SITTING
2438898,-0.7248,8.9789,3.4871,STAND_UP
2438918,-0.7278,8.9749,3.4816,STAND_UP
2438938,-0.7294,8.9803,3.4879,STAND_UP
2438958,-0.7346,8.9864,3.4904,STAND_UP
2438978,-0.7442,8.9855,3.4894,STAND_UP
2438998,-0.7471,8.9859,3.4963,STAND_UP
2439018,-0.7457,8.9874,3.4983,STAND_UP
2439038,-0.7465,8.9855,3.5072,STAND_UP
2439058,-0.7499,8.989,3.5022,STAND_UP
2439078,-0.7415,8.9887,3.4966,STAND_UP
2439098,-0.7365,8.9923,3.4946,STAND_UP
2439118,-0.7449,9.0027,3.4938,STAND_UP
2439138,-0.7406,9.0148,3.4933,STAND_UP
2439158,-0.7323,9.0068,3.5322,STAND_UP
2439178,-0.7056,9.0121,3.5255,STAND_UP
2439198,-0.6816,8.9576,3.502,STAND_UP
2439218,-0.6671,8.9328,3.5448,STAND_UP
2439238,-0.6692,8.9096,3.6135,STAND_UP
2439258,-0.6527,8.9108,3.6223,STAND_UP
2439278,-0.6526,8.9228,3.6347,STAND_UP
2439298,-0.6544,8.9418,3.6181,STAND_UP
2439318,-0.6529,8.9532,3.5968,STAND_UP
2439338,-0.651,8.9637,3.5712,STAND_UP
2439358,-0.655,8.9756,3.555,STAND_UP
2439378,-0.6618,8.9798,3.5409,STAND_UP
2439398,-0.6644,8.9841,3.5267,STAND_UP
2439418,-0.6611,8.9876,3.5219,STAND_UP
2439438,-0.6604,8.9912,3.5122,STAND_UP
2439458,-0.6645,8.9943,3.4989,STAND_UP
2439478,-0.6656,8.9922,3.4908,STAND_UP
2439498,-0.661,8.998,3.4804,STAND_UP
2439518,-0.6558,9.0018,3.4582,STAND_UP
2439538,-0.6486,9.005,3.4279,STAND_UP
2439558,-0.64,9.0204,3.3734,STAND_UP
2439578,-0.6319,9.0489,3.3192,STAND_UP
2439598,-0.6295,9.079,3.2678,STAND_UP
2439618,-0.6384,9.0895,3.2214,STAND_UP
2439638,-0.6559,9.0981,3.1975,STAND_UP
2439658,-0.695,9.1294,3.1751,STAND_UP
2439678,-0.687,9.1605,3.1391,STAND_UP
2439698,-0.6724,9.1945,3.0546,STAND_UP
2439718,-0.6458,9.2778,3.0153,STAND_UP
2439738,-0.6019,9.2842,2.9673,STAND_UP
2439758,-0.5869,9.2884,2.8788,STAND_UP
2439778,-0.5739,9.2932,2.8349,STAND_UP
2439798,-0.555,9.2954,2.7938,STAND_UP
2439818,-0.5382,9.2958,2.7787,STAND_UP
2439838,-0.5217,9.2986,2.8007,STAND_UP
2439858,-0.5134,9.2801,2.8583,STAND_UP
2439878,-0.5249,9.2477,2.9556,STAND_UP
2439898,-0.5521,9.215,3.0582,STAND_UP
2439918,-0.5919,9.184,3.1558,STAND_UP
2439938,-0.6283,9.1806,3.2599,STAND_UP
2439958,-0.6496,9.2039,3.3865,STAND_UP
2439978,-0.6563,9.201,3.5383,STAND_UP
2439998,-0.6516,9.1288,3.6927,STAND_UP
2440018,-0.6273,8.9995,3.842,STAND_UP
2440038,-0.6089,8.8449,4.0166,STAND_UP
2440058,-0.6129,8.6882,4.2263,STAND_UP
2440078,-0.639,8.5378,4.4608,STAND_UP
2440098,-0.6718,8.3673,4.6899,STAND_UP
2440118,-0.731,8.1818,4.9433,STAND_UP
2440138,-0.8333,7.9914,5.2644,STAND_UP
2440158,-0.9927,7.7813,5.6108,STAND_UP
2440178,-1.1239,7.5773,5.9463,STAND_UP
2440198,-1.2035,7.3486,6.316,STAND_UP
2440218,-1.2603,7.0676,6.7332,STAND_UP
2440238,-1.3493,6.881,7.1147,STAND_UP
2440258,-1.5205,6.7435,7.4376,STAND_UP
2440278,-1.6786,6.57,7.7074,STAND_UP
2440298,-1.8061,6.3576,7.9308,STAND_UP
2440318,-1.9312,6.1263,8.1433,STAND_UP
2440338,-2.0732,5.9135,8.3259,STAND_UP
2440358,-2.2115,5.7231,8.4701,STAND_UP
2440378,-2.3315,5.5496,8.5929,STAND_UP
2440398,-2.425,5.4056,8.7051,STAND_UP
2440418,-2.4915,5.2841,8.8064,STAND_UP
2440438,-2.5246,5.1914,8.8702,STAND_UP
2440458,-2.5226,5.1201,8.9093,STAND_UP
2440478,-2.5015,5.0705,8.9344,STAND_UP
2440498,-2.4704,5.0282,8.9604,STAND_UP
2440518,-2.4363,4.9799,8.9923,STAND_UP
2440538,-2.4053,4.9281,9.0304,STAND_UP
2440558,-2.3731,4.9024,9.0424,STAND_UP
2440578,-2.3489,4.9036,9.0253,STAND_UP
2440598,-2.3226,4.9063,8.9956,STAND_UP
2440618,-2.2805,4.915,8.9302,STAND_UP
2440638,-2.2267,4.9226,8.8817,STAND_UP
2440658,-2.1551,4.9256,8.7947,STAND_UP
2440678,-2.0945,4.9586,8.7158,STAND_UP
2440698,-2.0365,5.0039,8.6158,STAND_UP
2440718,-1.9883,5.0182,8.4738,STAND_UP
2440738,-1.9338,5.0501,8.3612,STAND_UP
2440758,-1.8758,5.1525,8.2652,STAND_UP
2440778,-1.8274,5.3175,8.18,STAND_UP
2440798,-1.7278,5.4997,8.0775,STAND_UP
2440818,-1.6032,5.6311,7.9256,STAND_UP
2440838,-1.4791,5.7276,7.757,STAND_UP
2440858,-1.3629,5.8106,7.5766,STAND_UP
2440878,-1.2914,5.9154,7.397,STAND_UP
2440898,-1.2548,6.0338,7.2097,STAND_UP
2440918,-1.2175,6.1497,7.0006,STAND_UP
2440938,-1.16,6.2606,6.7711,STAND_UP
2440958,-1.0705,6.3739,6.5567,STAND_UP
2440978,-0.9704,6.4919,6.3387,STAND_UP
2440998,-0.8915,6.605,6.1281,STAND_UP
2441018,-0.8233,6.7254,5.9408,STAND_UP
2441038,-0.7456,6.8358,5.7639,STAND_UP
2441058,-0.6596,6.9402,5.5926,STAND_UP
2441078,-0.5995,7.0561,5.4145,STAND_UP
2441098,-0.5791,7.1867,5.2177,STAND_UP
2441118,-0.5763,7.31,4.9723,STAND_UP
2441138,-0.5892,7.4326,4.7112,STAND_UP
2441158,-0.6201,7.5805,4.5184,STAND_UP
2441178,-0.6265,7.7334,4.3407,STAND_UP
2441198,-0.6161,7.8646,4.1379,STAND_UP
2441218,-0.5864,8.0049,3.8237,STAND_UP
2441238,-0.5343,8.1345,3.6113,STAND_UP
2441258,-0.4853,8.2153,3.4241,STAND_UP
2441278,-0.4462,8.3157,3.2239,STAND_UP
2441298,-0.4232,8.4148,3.0172,STAND_UP
2441318,-0.4146,8.507,2.8059,STAND_UP
2441338,-0.4143,8.5996,2.6109,STAND_UP
2441358,-0.4146,8.6915,2.4311,STAND_UP
2441378,-0.4001,8.7976,2.2451,STAND_UP
2441398,-0.3809,8.9161,2.0523,STAND_UP
2441418,-0.3767,9.0446,1.9043,STAND_UP
2441438,-0.3787,9.1606,1.7819,STAND_UP
2441458,-0.3748,9.2591,1.6745,STAND_UP
2441478,-0.3659,9.34,1.5929,STAND_UP
2441498,-0.3597,9.4261,1.525,STAND_UP
2441518,-0.3643,9.5069,1.4642,STAND_UP
2441538,-0.3723,9.5797,1.4154,STAND_UP
2441558,-0.3636,9.6328,1.3643,STAND_UP
2441578,-0.3382,9.6704,1.3234,STAND_UP
2441598,-0.3165,9.6905,1.3181,STAND_UP
2441618,-0.3268,9.7038,1.322,STAND_UP
2441638,-0.3212,9.697,1.2951,STAND_UP
2441658,-0.3104,9.705,1.2604,STAND_UP
2441678,-0.324,9.7085,1.2518,STAND_UP
2441698,-0.3547,9.7004,1.2381,STAND_UP
2441718,-0.3616,9.6992,1.2356,STAND_UP
2441738,-0.3507,9.6932,1.2256,STAND_UP
2441758,-0.3804,9.6951,1.2345,STAND_UP
2441778,-0.3867,9.6855,1.231,STAND_UP
2441798,-0.3979,9.6804,1.2176,STAND_UP
2441818,-0.4052,9.6727,1.207,STANDING
2441838,-0.4018,9.6534,1.1959,STANDING
2441858,-0.3868,9.6341,1.199,STANDING
2441878,-0.3739,9.6317,1.1984,STANDING
2441898,-0.3636,9.6323,1.1904,STANDING
2441918,-0.3541,9.6403,1.1774,STANDING
2441938,-0.3435,9.6478,1.171,STANDING
2441958,-0.3305,9.6517,1.1664,STANDING
2441978,-0.3322,9.6446,1.1716,STANDING
2441998,-0.3408,9.6294,1.1781,STANDING
2442018,-0.3384,9.609,1.1796,STANDING
2442038,-0.345,9.6021,1.1867,STANDING
2442058,-0.3596,9.5943,1.2026,STANDING
2442078,-0.3741,9.5767,1.2011,STANDING
2442098,-0.3814,9.56,1.2124,STANDING
2442118,-0.3713,9.5511,1.2382,STANDING
2442138,-0.3591,9.5383,1.2166,STANDING
2442158,-0.3955,9.4484,1.201,STANDING
2442178,-0.375,9.4088,1.1771,STANDING
2442198,-0.3603,9.3771,1.1865,STANDING
2442218,-0.3737,9.3964,1.1996,STANDING
2442238,-0.3868,9.3755,1.218,STANDING
2442258,-0.3975,9.385,1.2409,STANDING
2442278,-0.3854,9.4036,1.2586,STANDING
2442298,-0.3829,9.427,1.2652,STANDING
2442318,-0.3802,9.4461,1.2687,STANDING
2442338,-0.3788,9.4655,1.2793,STANDING
2442358,-0.3719,9.4882,1.2849,STANDING
